0.637,0.04,0.323,0.645,0.645,0.645,0.408,0.247,0.345,0.532,0.046,0.422,0.486,0.168,0.346,60,20,100

0.429,0.039,0.532,0.698,0.698,0.698,0.525,0.035,0.44,0.635,0.048,0.317,0.527,0.164,0.309,60,20,80

0.5,0.132,0.368,0.615,0.615,0.615,0.488,0.003,0.509,0.597,0.044,0.359,0.522,0.153,0.325,40,0,80

0.492,0.083,0.425,0.528,0.528,0.528,0.557,0.092,0.351,0.654,0.041,0.305,0.564,0.074,0.362,40,0,80

0.408,0.046,0.546,0.618,0.618,0.618,0.555,0.088,0.357,0.673,0.014,0.313,0.585,0.043,0.372,40,20,80

0.453,0.08,0.467,0.669,0.669,0.669,0.442,0.211,0.347,0.602,0.037,0.361,0.517,0.025,0.458,60,20,100

0.672,0.02,0.308,0.675,0.675,0.675,0.553,0.139,0.308,0.571,0.121,0.308,0.686,0.003,0.311,100,20,60

0.405,0.085,0.51,0.692,0.692,0.692,0.583,0.063,0.354,0.663,0.027,0.31,0.418,0.194,0.388,60,0,80

0.475,0.11,0.415,0.63,0.63,0.63,0.65,0.026,0.324,0.679,0.006,0.315,0.536,0.141,0.323,60,20,100

0.519,0.027,0.454,0.552,0.552,0.552,0.491,0.112,0.397,0.5,0.117,0.383,0.523,0.04,0.437,60,20,80

0.544,0.091,0.365,0.61,0.61,0.61,0.422,0.222,0.356,0.434,0.2,0.366,0.512,0.089,0.399,40,20,80

0.619,0.054,0.327,0.651,0.651,0.651,0.699,0.001,0.3,0.699,0.0,0.301,0.533,0.046,0.421,40,0,80

0.647,0.043,0.31,0.688,0.688,0.688,0.634,0.04,0.326,0.66,0.001,0.339,0.536,0.097,0.367,60,0,100

0.523,0.0,0.477,0.598,0.598,0.598,0.535,0.053,0.412,0.663,0.019,0.318,0.488,0.018,0.494,40,0,100

0.575,0.109,0.316,0.659,0.659,0.659,0.675,0.007,0.318,0.693,0.0,0.307,0.507,0.055,0.438,40,20,100

0.41,0.186,0.404,0.611,0.611,0.611,0.654,0.005,0.341,0.685,0.006,0.309,0.656,0.038,0.306,80,20,60

0.642,0.044,0.314,0.647,0.647,0.647,0.662,0.02,0.318,0.672,0.013,0.315,0.612,0.035,0.353,80,0,60

0.591,0.047,0.362,0.618,0.618,0.618,0.636,0.062,0.302,0.698,0.0,0.302,0.677,0.01,0.313,80,20,60

0.697,0.002,0.301,0.699,0.699,0.699,0.565,0.01,0.425,0.646,0.023,0.331,0.538,0.063,0.399,60,0,80

0.659,0.029,0.312,0.665,0.665,0.665,0.475,0.103,0.422,0.513,0.12,0.367,0.469,0.207,0.324,60,20,80

0.658,0.004,0.338,0.669,0.669,0.669,0.442,0.165,0.393,0.538,0.081,0.381,0.403,0.061,0.536,60,0,100

0.602,0.093,0.305,0.65,0.65,0.65,0.494,0.009,0.497,0.54,0.025,0.435,0.554,0.05,0.396,60,0,100

0.602,0.0,0.398,0.644,0.644,0.644,0.561,0.084,0.355,0.564,0.037,0.399,0.576,0.007,0.417,40,20,80

0.566,0.132,0.302,0.581,0.581,0.581,0.52,0.137,0.343,0.592,0.005,0.403,0.628,0.019,0.353,80,0,60

0.583,0.055,0.362,0.667,0.667,0.667,0.529,0.161,0.31,0.578,0.012,0.41,0.62,0.0,0.38,80,20,40

0.481,0.161,0.358,0.646,0.646,0.646,0.516,0.062,0.422,0.536,0.104,0.36,0.639,0.022,0.339,80,0,40

0.625,0.003,0.372,0.659,0.659,0.659,0.403,0.026,0.571,0.626,0.01,0.364,0.65,0.027,0.323,100,0,40

0.582,0.03,0.388,0.683,0.683,0.683,0.466,0.02,0.514,0.672,0.018,0.31,0.549,0.068,0.383,40,20,100

0.577,0.015,0.408,0.663,0.663,0.663,0.471,0.138,0.391,0.532,0.16,0.308,0.464,0.169,0.367,40,20,80

0.626,0.061,0.313,0.685,0.685,0.685,0.683,0.011,0.306,0.689,0.008,0.303,0.443,0.244,0.313,60,0,80

0.541,0.092,0.367,0.595,0.595,0.595,0.415,0.252,0.333,0.539,0.002,0.459,0.477,0.139,0.384,60,20,80

0.609,0.042,0.349,0.698,0.698,0.698,0.664,0.009,0.327,0.669,0.015,0.316,0.541,0.074,0.385,40,20,100

0.417,0.185,0.398,0.661,0.661,0.661,0.522,0.157,0.321,0.611,0.061,0.328,0.485,0.192,0.323,60,20,100

0.608,0.044,0.348,0.66,0.66,0.66,0.631,0.058,0.311,0.656,0.031,0.313,0.445,0.231,0.324,60,20,80

0.509,0.037,0.454,0.589,0.589,0.589,0.556,0.129,0.315,0.565,0.111,0.324,0.676,0.006,0.318,100,0,40

0.639,0.034,0.327,0.641,0.641,0.641,0.533,0.01,0.457,0.622,0.03,0.348,0.633,0.054,0.313,100,0,60

0.458,0.18,0.362,0.655,0.655,0.655,0.585,0.026,0.389,0.601,0.067,0.332,0.635,0.006,0.359,100,0,40

0.58,0.023,0.397,0.673,0.673,0.673,0.634,0.023,0.343,0.656,0.015,0.329,0.552,0.096,0.352,60,0,80

0.591,0.061,0.348,0.686,0.686,0.686,0.556,0.054,0.39,0.589,0.023,0.388,0.411,0.173,0.416,40,0,80

0.588,0.11,0.302,0.619,0.619,0.619,0.433,0.056,0.511,0.463,0.042,0.495,0.419,0.202,0.379,40,0,100

0.658,0.033,0.309,0.689,0.689,0.689,0.589,0.032,0.379,0.649,0.019,0.332,0.508,0.029,0.463,60,0,80

0.501,0.069,0.43,0.646,0.646,0.646,0.431,0.227,0.342,0.503,0.096,0.401,0.42,0.263,0.317,40,20,80

0.656,0.032,0.312,0.668,0.668,0.668,0.593,0.065,0.342,0.629,0.052,0.319,0.53,0.051,0.419,40,20,80

0.43,0.223,0.347,0.502,0.502,0.502,0.666,0.012,0.322,0.669,0.008,0.323,0.614,0.04,0.346,80,0,60

0.607,0.093,0.3,0.654,0.654,0.654,0.663,0.034,0.303,0.698,0.001,0.301,0.649,0.034,0.317,80,0,40

0.411,0.119,0.47,0.56,0.56,0.56,0.471,0.049,0.48,0.675,0.002,0.323,0.666,0.031,0.303,100,0,60

0.46,0.111,0.429,0.658,0.658,0.658,0.451,0.012,0.537,0.617,0.035,0.348,0.471,0.056,0.473,60,20,100

0.43,0.102,0.468,0.629,0.629,0.629,0.638,0.046,0.316,0.644,0.008,0.348,0.479,0.159,0.362,40,20,100

0.512,0.043,0.445,0.598,0.598,0.598,0.569,0.044,0.387,0.609,0.032,0.359,0.485,0.004,0.511,60,0,80

0.506,0.15,0.344,0.643,0.643,0.643,0.602,0.014,0.384,0.64,0.056,0.304,0.562,0.005,0.433,60,20,100

0.613,0.013,0.374,0.669,0.669,0.669,0.571,0.119,0.31,0.607,0.065,0.328,0.571,0.096,0.333,40,20,100

0.698,0.002,0.3,0.7,0.7,0.7,0.595,0.069,0.336,0.625,0.011,0.364,0.647,0.045,0.308,80,0,60

0.476,0.089,0.435,0.532,0.532,0.532,0.501,0.112,0.387,0.527,0.073,0.4,0.486,0.062,0.452,60,0,100

0.567,0.051,0.382,0.628,0.628,0.628,0.56,0.053,0.387,0.639,0.018,0.343,0.646,0.041,0.313,80,0,60

0.605,0.007,0.388,0.642,0.642,0.642,0.476,0.14,0.384,0.633,0.037,0.33,0.5,0.115,0.385,60,0,80

0.47,0.137,0.393,0.482,0.482,0.482,0.486,0.114,0.4,0.574,0.111,0.315,0.473,0.107,0.42,60,0,100

0.585,0.009,0.406,0.697,0.697,0.697,0.579,0.058,0.363,0.605,0.027,0.368,0.58,0.095,0.325,40,0,100

0.535,0.038,0.427,0.636,0.636,0.636,0.659,0.028,0.313,0.679,0.009,0.312,0.415,0.281,0.304,60,0,100

0.604,0.044,0.352,0.696,0.696,0.696,0.406,0.062,0.532,0.418,0.214,0.368,0.517,0.065,0.418,60,20,80

0.627,0.01,0.363,0.684,0.684,0.684,0.556,0.107,0.337,0.659,0.01,0.331,0.632,0.055,0.313,100,20,40

0.645,0.018,0.337,0.678,0.678,0.678,0.444,0.147,0.409,0.518,0.137,0.345,0.427,0.118,0.455,40,20,80

0.502,0.098,0.4,0.516,0.516,0.516,0.615,0.036,0.349,0.65,0.045,0.305,0.424,0.249,0.327,40,20,100

0.415,0.278,0.307,0.42,0.42,0.42,0.581,0.02,0.399,0.653,0.043,0.304,0.678,0.003,0.319,80,0,60

0.635,0.02,0.345,0.646,0.646,0.646,0.476,0.061,0.463,0.592,0.036,0.372,0.521,0.167,0.312,60,0,80

0.413,0.23,0.357,0.516,0.516,0.516,0.68,0.005,0.315,0.699,0.0,0.301,0.674,0.011,0.315,100,0,40

0.457,0.044,0.499,0.558,0.558,0.558,0.592,0.069,0.339,0.684,0.008,0.308,0.436,0.225,0.339,40,0,80

0.608,0.026,0.366,0.663,0.663,0.663,0.514,0.136,0.35,0.691,0.003,0.306,0.631,0.008,0.361,100,0,60

0.545,0.139,0.316,0.635,0.635,0.635,0.594,0.083,0.323,0.64,0.007,0.353,0.689,0.007,0.304,80,0,60

0.633,0.007,0.36,0.66,0.66,0.66,0.678,0.018,0.304,0.698,0.001,0.301,0.458,0.214,0.328,60,20,80

0.562,0.073,0.365,0.576,0.576,0.576,0.406,0.247,0.347,0.483,0.096,0.421,0.561,0.008,0.431,40,20,80

0.499,0.112,0.389,0.568,0.568,0.568,0.479,0.158,0.363,0.513,0.169,0.318,0.594,0.076,0.33,40,20,80

0.451,0.077,0.472,0.512,0.512,0.512,0.408,0.206,0.386,0.612,0.077,0.311,0.607,0.093,0.3,100,20,40

0.414,0.006,0.58,0.51,0.51,0.51,0.495,0.015,0.49,0.584,0.009,0.407,0.614,0.049,0.337,100,0,40

0.606,0.035,0.359,0.635,0.635,0.635,0.686,0.009,0.305,0.698,0.001,0.301,0.626,0.02,0.354,100,0,60

0.491,0.076,0.433,0.613,0.613,0.613,0.516,0.135,0.349,0.58,0.108,0.312,0.443,0.118,0.439,40,20,100

0.602,0.08,0.318,0.618,0.618,0.618,0.473,0.193,0.334,0.57,0.059,0.371,0.532,0.06,0.408,60,20,80

0.452,0.169,0.379,0.606,0.606,0.606,0.422,0.041,0.537,0.474,0.182,0.344,0.588,0.085,0.327,40,20,80

0.635,0.047,0.318,0.652,0.652,0.652,0.613,0.02,0.367,0.676,0.008,0.316,0.574,0.112,0.314,60,0,100

0.646,0.017,0.337,0.678,0.678,0.678,0.61,0.041,0.349,0.638,0.006,0.356,0.429,0.18,0.391,40,20,100

0.507,0.099,0.394,0.673,0.673,0.673,0.614,0.048,0.338,0.663,0.003,0.334,0.442,0.032,0.526,40,20,80

0.633,0.034,0.333,0.682,0.682,0.682,0.474,0.18,0.346,0.508,0.06,0.432,0.693,0.003,0.304,100,0,60

0.53,0.071,0.399,0.606,0.606,0.606,0.437,0.2,0.363,0.557,0.046,0.397,0.422,0.231,0.347,40,20,100

0.432,0.141,0.427,0.552,0.552,0.552,0.663,0.011,0.326,0.689,0.005,0.306,0.616,0.078,0.306,100,0,60

0.574,0.01,0.416,0.604,0.604,0.604,0.528,0.096,0.376,0.591,0.107,0.302,0.583,0.093,0.324,60,0,80

0.646,0.031,0.323,0.65,0.65,0.65,0.562,0.008,0.43,0.653,0.024,0.323,0.573,0.064,0.363,60,20,80

0.576,0.049,0.375,0.692,0.692,0.692,0.622,0.055,0.323,0.697,0.002,0.301,0.632,0.052,0.316,100,0,60

0.483,0.172,0.345,0.542,0.542,0.542,0.615,0.024,0.361,0.657,0.03,0.313,0.419,0.142,0.439,60,20,80

0.631,0.011,0.358,0.681,0.681,0.681,0.574,0.008,0.418,0.649,0.037,0.314,0.444,0.026,0.53,40,0,80

0.447,0.103,0.45,0.601,0.601,0.601,0.602,0.025,0.373,0.655,0.026,0.319,0.682,0.001,0.317,80,20,60

0.541,0.041,0.418,0.571,0.571,0.571,0.504,0.022,0.474,0.566,0.079,0.355,0.671,0.002,0.327,80,20,60

0.516,0.007,0.477,0.588,0.588,0.588,0.611,0.016,0.373,0.62,0.004,0.376,0.45,0.08,0.47,60,20,80

0.512,0.112,0.376,0.603,0.603,0.603,0.433,0.174,0.393,0.554,0.027,0.419,0.479,0.09,0.431,40,0,80

0.511,0.012,0.477,0.544,0.544,0.544,0.4,0.231,0.369,0.666,0.027,0.307,0.686,0.013,0.301,80,0,40

0.584,0.013,0.403,0.69,0.69,0.69,0.626,0.007,0.367,0.673,0.013,0.314,0.674,0.01,0.316,100,0,60

0.473,0.151,0.376,0.531,0.531,0.531,0.401,0.194,0.405,0.533,0.133,0.334,0.599,0.048,0.353,60,20,100

0.699,0.001,0.3,0.699,0.699,0.699,0.614,0.07,0.316,0.663,0.015,0.322,0.648,0.002,0.35,100,20,60

0.503,0.097,0.4,0.605,0.605,0.605,0.493,0.1,0.407,0.617,0.076,0.307,0.478,0.122,0.4,60,0,80

0.664,0.005,0.331,0.695,0.695,0.695,0.501,0.121,0.378,0.63,0.003,0.367,0.487,0.186,0.327,60,20,100

0.511,0.052,0.437,0.648,0.648,0.648,0.46,0.062,0.478,0.601,0.077,0.322,0.478,0.191,0.331,60,20,100

0.446,0.165,0.389,0.482,0.482,0.482,0.494,0.016,0.49,0.674,0.004,0.322,0.562,0.076,0.362,40,0,100

0.557,0.064,0.379,0.568,0.568,0.568,0.648,0.001,0.351,0.685,0.007,0.308,0.512,0.177,0.311,60,20,80

0.514,0.028,0.458,0.659,0.659,0.659,0.609,0.005,0.386,0.627,0.003,0.37,0.674,0.008,0.318,80,0,40

0.588,0.055,0.357,0.659,0.659,0.659,0.595,0.09,0.315,0.67,0.008,0.322,0.56,0.047,0.393,40,0,80

0.63,0.023,0.347,0.645,0.645,0.645,0.6,0.045,0.355,0.645,0.038,0.317,0.69,0.003,0.307,80,0,40

0.648,0.007,0.345,0.668,0.668,0.668,0.663,0.021,0.316,0.691,0.004,0.305,0.587,0.041,0.372,40,20,100

0.544,0.052,0.404,0.565,0.565,0.565,0.62,0.076,0.304,0.668,0.021,0.311,0.502,0.047,0.451,60,20,100

0.531,0.099,0.37,0.693,0.693,0.693,0.464,0.018,0.518,0.629,0.034,0.337,0.604,0.049,0.347,100,20,60

0.459,0.232,0.309,0.477,0.477,0.477,0.454,0.242,0.304,0.462,0.072,0.466,0.56,0.064,0.376,60,20,100

0.431,0.265,0.304,0.66,0.66,0.66,0.58,0.034,0.386,0.648,0.03,0.322,0.446,0.16,0.394,60,20,100

0.522,0.146,0.332,0.542,0.542,0.542,0.442,0.028,0.53,0.644,0.03,0.326,0.584,0.083,0.333,40,0,100

0.672,0.028,0.3,0.684,0.684,0.684,0.566,0.04,0.394,0.691,0.007,0.302,0.487,0.011,0.502,40,20,80

0.411,0.074,0.515,0.572,0.572,0.572,0.459,0.212,0.329,0.615,0.016,0.369,0.411,0.158,0.431,60,0,80

0.7,0.0,0.3,0.7,0.7,0.7,0.537,0.066,0.397,0.555,0.03,0.415,0.45,0.062,0.488,40,0,100

0.556,0.069,0.375,0.661,0.661,0.661,0.642,0.054,0.304,0.691,0.003,0.306,0.559,0.136,0.305,40,0,80

0.556,0.068,0.376,0.637,0.637,0.637,0.507,0.042,0.451,0.651,0.014,0.335,0.568,0.01,0.422,40,0,100

0.569,0.093,0.338,0.692,0.692,0.692,0.688,0.003,0.309,0.697,0.002,0.301,0.612,0.083,0.305,100,0,60

0.536,0.139,0.325,0.683,0.683,0.683,0.689,0.008,0.303,0.697,0.0,0.303,0.575,0.028,0.397,40,0,100

0.631,0.063,0.306,0.687,0.687,0.687,0.677,0.0,0.323,0.688,0.009,0.303,0.433,0.097,0.47,40,20,80

0.496,0.053,0.451,0.518,0.518,0.518,0.649,0.05,0.301,0.675,0.021,0.304,0.664,0.018,0.318,100,0,60

0.492,0.028,0.48,0.557,0.557,0.557,0.45,0.02,0.53,0.527,0.009,0.464,0.471,0.206,0.323,40,0,100

0.555,0.043,0.402,0.59,0.59,0.59,0.695,0.003,0.302,0.697,0.001,0.302,0.493,0.096,0.411,40,0,80

0.644,0.026,0.33,0.697,0.697,0.697,0.619,0.068,0.313,0.674,0.016,0.31,0.656,0.022,0.322,80,20,60

0.641,0.039,0.32,0.651,0.651,0.651,0.501,0.041,0.458,0.537,0.158,0.305,0.588,0.043,0.369,60,0,80

0.485,0.175,0.34,0.557,0.557,0.557,0.512,0.082,0.406,0.688,0.005,0.307,0.68,0.014,0.306,80,0,60

0.697,0.002,0.301,0.699,0.699,0.699,0.671,0.021,0.308,0.689,0.002,0.309,0.464,0.167,0.369,40,0,100

0.677,0.007,0.316,0.678,0.678,0.678,0.497,0.008,0.495,0.647,0.016,0.337,0.411,0.041,0.548,60,0,80

0.461,0.202,0.337,0.678,0.678,0.678,0.579,0.117,0.304,0.609,0.074,0.317,0.688,0.004,0.308,80,0,60

0.629,0.027,0.344,0.649,0.649,0.649,0.539,0.048,0.413,0.66,0.034,0.306,0.5,0.154,0.346,40,0,100

0.452,0.121,0.427,0.65,0.65,0.65,0.663,0.033,0.304,0.672,0.004,0.324,0.596,0.041,0.363,60,0,80

0.522,0.116,0.362,0.684,0.684,0.684,0.515,0.181,0.304,0.696,0.0,0.304,0.446,0.247,0.307,60,20,80

0.69,0.003,0.307,0.691,0.691,0.691,0.612,0.085,0.303,0.669,0.011,0.32,0.446,0.116,0.438,40,0,100

0.576,0.001,0.423,0.639,0.639,0.639,0.61,0.027,0.363,0.615,0.027,0.358,0.48,0.159,0.361,40,20,100

0.468,0.125,0.407,0.529,0.529,0.529,0.512,0.026,0.462,0.54,0.051,0.409,0.627,0.05,0.323,80,20,40

0.459,0.086,0.455,0.686,0.686,0.686,0.619,0.01,0.371,0.659,0.004,0.337,0.675,0.015,0.31,80,0,60

0.469,0.024,0.507,0.639,0.639,0.639,0.675,0.01,0.315,0.69,0.004,0.306,0.401,0.194,0.405,60,20,80

0.607,0.091,0.302,0.624,0.624,0.624,0.686,0.006,0.308,0.698,0.001,0.301,0.56,0.112,0.328,60,0,100

0.678,0.02,0.302,0.688,0.688,0.688,0.593,0.022,0.385,0.632,0.052,0.316,0.63,0.002,0.368,100,20,40

0.697,0.002,0.301,0.698,0.698,0.698,0.531,0.103,0.366,0.658,0.033,0.309,0.495,0.158,0.347,60,0,80

0.648,0.035,0.317,0.657,0.657,0.657,0.694,0.003,0.303,0.7,0.0,0.3,0.416,0.131,0.453,40,0,100

0.616,0.023,0.361,0.695,0.695,0.695,0.675,0.014,0.311,0.686,0.005,0.309,0.585,0.01,0.405,40,20,80

0.502,0.048,0.45,0.623,0.623,0.623,0.688,0.01,0.302,0.692,0.008,0.3,0.576,0.049,0.375,60,20,80

0.532,0.124,0.344,0.684,0.684,0.684,0.693,0.006,0.301,0.699,0.0,0.301,0.623,0.071,0.306,100,0,40

0.694,0.0,0.306,0.7,0.7,0.7,0.692,0.004,0.304,0.694,0.003,0.303,0.606,0.047,0.347,80,20,40

0.508,0.023,0.469,0.52,0.52,0.52,0.548,0.09,0.362,0.639,0.026,0.335,0.408,0.256,0.336,60,0,100

0.511,0.051,0.438,0.671,0.671,0.671,0.483,0.173,0.344,0.661,0.036,0.303,0.448,0.181,0.371,40,20,80

0.472,0.151,0.377,0.647,0.647,0.647,0.651,0.028,0.321,0.689,0.007,0.304,0.413,0.16,0.427,60,0,100

0.523,0.101,0.376,0.676,0.676,0.676,0.458,0.115,0.427,0.49,0.1,0.41,0.642,0.051,0.307,80,20,60

0.641,0.05,0.309,0.654,0.654,0.654,0.615,0.028,0.357,0.687,0.008,0.305,0.416,0.091,0.493,40,0,100

0.438,0.08,0.482,0.698,0.698,0.698,0.667,0.018,0.315,0.684,0.013,0.303,0.66,0.015,0.325,100,0,40

0.476,0.172,0.352,0.621,0.621,0.621,0.623,0.057,0.32,0.629,0.004,0.367,0.479,0.035,0.486,60,0,80

0.54,0.056,0.404,0.574,0.574,0.574,0.677,0.003,0.32,0.694,0.0,0.306,0.459,0.116,0.425,60,0,80

0.538,0.001,0.461,0.606,0.606,0.606,0.436,0.036,0.528,0.662,0.02,0.318,0.568,0.065,0.367,40,20,100

0.583,0.03,0.387,0.596,0.596,0.596,0.468,0.159,0.373,0.596,0.095,0.309,0.686,0.006,0.308,80,20,40

0.678,0.013,0.309,0.682,0.682,0.682,0.581,0.089,0.33,0.678,0.007,0.315,0.448,0.191,0.361,60,0,100

0.525,0.029,0.446,0.542,0.542,0.542,0.465,0.168,0.367,0.495,0.02,0.485,0.583,0.084,0.333,60,0,80

0.478,0.071,0.451,0.484,0.484,0.484,0.582,0.03,0.388,0.636,0.001,0.363,0.51,0.067,0.423,40,20,80

0.568,0.084,0.348,0.672,0.672,0.672,0.622,0.017,0.361,0.628,0.07,0.302,0.611,0.075,0.314,100,20,60

0.476,0.198,0.326,0.532,0.532,0.532,0.525,0.151,0.324,0.648,0.029,0.323,0.544,0.043,0.413,40,20,80

0.608,0.032,0.36,0.692,0.692,0.692,0.481,0.168,0.351,0.537,0.086,0.377,0.405,0.152,0.443,60,0,100

0.491,0.074,0.435,0.537,0.537,0.537,0.419,0.209,0.372,0.568,0.003,0.429,0.523,0.012,0.465,40,0,100

0.577,0.101,0.322,0.615,0.615,0.615,0.696,0.003,0.301,0.696,0.002,0.302,0.51,0.083,0.407,60,0,80

0.44,0.089,0.471,0.685,0.685,0.685,0.618,0.044,0.338,0.666,0.033,0.301,0.57,0.041,0.389,60,0,80

0.52,0.089,0.391,0.676,0.676,0.676,0.562,0.017,0.421,0.618,0.023,0.359,0.637,0.054,0.309,80,20,60

0.606,0.074,0.32,0.65,0.65,0.65,0.555,0.144,0.301,0.631,0.044,0.325,0.68,0.013,0.307,80,20,60

0.516,0.098,0.386,0.519,0.519,0.519,0.547,0.063,0.39,0.651,0.028,0.321,0.508,0.098,0.394,40,20,100

0.414,0.142,0.444,0.514,0.514,0.514,0.437,0.165,0.398,0.445,0.167,0.388,0.425,0.221,0.354,60,0,80

0.515,0.164,0.321,0.571,0.571,0.571,0.439,0.256,0.305,0.694,0.002,0.304,0.459,0.04,0.501,60,0,80

0.569,0.034,0.397,0.652,0.652,0.652,0.529,0.166,0.305,0.658,0.019,0.323,0.536,0.046,0.418,60,0,80

0.569,0.085,0.346,0.653,0.653,0.653,0.646,0.041,0.313,0.684,0.003,0.313,0.526,0.072,0.402,40,20,80

0.586,0.052,0.362,0.699,0.699,0.699,0.57,0.005,0.425,0.648,0.036,0.316,0.529,0.165,0.306,40,20,80

0.463,0.141,0.396,0.509,0.509,0.509,0.676,0.009,0.315,0.684,0.013,0.303,0.521,0.058,0.421,60,0,100

0.567,0.071,0.362,0.689,0.689,0.689,0.603,0.014,0.383,0.634,0.057,0.309,0.533,0.012,0.455,60,20,80

0.548,0.017,0.435,0.688,0.688,0.688,0.633,0.021,0.346,0.67,0.0,0.33,0.435,0.229,0.336,60,20,100

0.492,0.13,0.378,0.509,0.509,0.509,0.522,0.047,0.431,0.681,0.006,0.313,0.69,0.001,0.309,80,20,60

0.665,0.016,0.319,0.687,0.687,0.687,0.641,0.007,0.352,0.682,0.016,0.302,0.559,0.11,0.331,40,20,80

0.444,0.222,0.334,0.524,0.524,0.524,0.44,0.177,0.383,0.454,0.229,0.317,0.687,0.004,0.309,80,20,40

0.403,0.258,0.339,0.46,0.46,0.46,0.508,0.093,0.399,0.508,0.08,0.412,0.436,0.241,0.323,40,20,80

0.686,0.01,0.304,0.696,0.696,0.696,0.464,0.041,0.495,0.596,0.077,0.327,0.413,0.265,0.322,60,20,80

0.612,0.078,0.31,0.648,0.648,0.648,0.454,0.027,0.519,0.655,0.01,0.335,0.565,0.078,0.357,60,20,100

0.503,0.124,0.373,0.597,0.597,0.597,0.628,0.015,0.357,0.69,0.003,0.307,0.658,0.041,0.301,80,20,60

0.536,0.152,0.312,0.663,0.663,0.663,0.45,0.239,0.311,0.688,0.009,0.303,0.611,0.014,0.375,80,0,40

0.651,0.01,0.339,0.699,0.699,0.699,0.462,0.142,0.396,0.667,0.029,0.304,0.688,0.006,0.306,100,20,40

0.661,0.03,0.309,0.669,0.669,0.669,0.477,0.038,0.485,0.669,0.011,0.32,0.411,0.028,0.561,40,20,80

0.572,0.087,0.341,0.64,0.64,0.64,0.402,0.061,0.537,0.54,0.097,0.363,0.474,0.08,0.446,60,0,80

0.57,0.033,0.397,0.613,0.613,0.613,0.413,0.159,0.428,0.658,0.021,0.321,0.673,0.019,0.308,100,0,60

0.516,0.036,0.448,0.521,0.521,0.521,0.407,0.125,0.468,0.699,0.001,0.3,0.511,0.085,0.404,60,0,100

0.683,0.003,0.314,0.683,0.683,0.683,0.453,0.15,0.397,0.663,0.037,0.3,0.542,0.087,0.371,60,0,80

0.516,0.094,0.39,0.626,0.626,0.626,0.494,0.167,0.339,0.543,0.045,0.412,0.611,0.023,0.366,80,20,60

0.663,0.01,0.327,0.684,0.684,0.684,0.493,0.094,0.413,0.646,0.028,0.326,0.679,0.018,0.303,100,20,60

0.637,0.037,0.326,0.698,0.698,0.698,0.449,0.039,0.512,0.569,0.094,0.337,0.457,0.163,0.38,60,0,80

0.6,0.09,0.31,0.645,0.645,0.645,0.548,0.081,0.371,0.553,0.125,0.322,0.507,0.077,0.416,40,0,80

0.555,0.059,0.386,0.682,0.682,0.682,0.537,0.122,0.341,0.618,0.038,0.344,0.471,0.037,0.492,60,0,80

0.633,0.007,0.36,0.653,0.653,0.653,0.531,0.141,0.328,0.569,0.027,0.404,0.431,0.206,0.363,40,20,80

0.49,0.129,0.381,0.562,0.562,0.562,0.528,0.107,0.365,0.572,0.103,0.325,0.571,0.059,0.37,40,20,80

0.509,0.159,0.332,0.525,0.525,0.525,0.568,0.103,0.329,0.698,0.0,0.302,0.555,0.087,0.358,40,20,80

0.541,0.039,0.42,0.579,0.579,0.579,0.606,0.046,0.348,0.657,0.028,0.315,0.494,0.164,0.342,60,0,100

0.672,0.004,0.324,0.68,0.68,0.68,0.462,0.137,0.401,0.519,0.116,0.365,0.634,0.043,0.323,100,20,40

0.464,0.028,0.508,0.494,0.494,0.494,0.497,0.166,0.337,0.697,0.002,0.301,0.598,0.034,0.368,60,0,100

0.416,0.198,0.386,0.661,0.661,0.661,0.557,0.128,0.315,0.594,0.092,0.314,0.536,0.126,0.338,40,20,100

0.48,0.02,0.5,0.561,0.561,0.561,0.592,0.01,0.398,0.636,0.009,0.355,0.517,0.054,0.429,60,20,80

0.541,0.008,0.451,0.644,0.644,0.644,0.42,0.189,0.391,0.629,0.038,0.333,0.44,0.024,0.536,60,20,100

0.471,0.196,0.333,0.591,0.591,0.591,0.65,0.021,0.329,0.675,0.011,0.314,0.618,0.052,0.33,100,0,40

0.414,0.048,0.538,0.457,0.457,0.457,0.487,0.157,0.356,0.635,0.029,0.336,0.589,0.054,0.357,60,20,80

0.421,0.161,0.418,0.478,0.478,0.478,0.531,0.001,0.468,0.566,0.078,0.356,0.46,0.053,0.487,40,0,80

0.451,0.08,0.469,0.593,0.593,0.593,0.56,0.046,0.394,0.577,0.104,0.319,0.502,0.011,0.487,40,20,100

0.628,0.006,0.366,0.68,0.68,0.68,0.456,0.127,0.417,0.61,0.09,0.3,0.464,0.198,0.338,40,0,100

0.629,0.029,0.342,0.642,0.642,0.642,0.553,0.037,0.41,0.689,0.006,0.305,0.476,0.13,0.394,40,0,80

0.568,0.064,0.368,0.673,0.673,0.673,0.406,0.132,0.462,0.555,0.043,0.402,0.47,0.138,0.392,60,0,100

